Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67
Gl-47_S19.R2	(1, 33.70395227442207)	(2, 33.780014914243104)	(3, 33.60104399701715)	(4, 33.66741237882177)	(5, 33.71290082028337)	(6, 37.365398956002984)	(7, 37.57941834451901)	(8, 37.323639075316926)	(9, 37.395973154362416)	(12, 37.54765100671141)	(17, 37.612527964205825)	(22, 37.56942580164057)	(27, 37.47874720357942)	(32, 37.54809843400447)	(37, 37.66010439970171)	(42, 37.5800149142431)	(47, 37.39433258762118)	(52, 37.515287099179716)	(57, 37.61088739746458)	(62, 37.30350484712901)	(67, 37.50872483221477)	(72, 37.4131245339299)	(77, 37.33273676360925)	(82, 37.29649515287099)	(87, 37.272334079045486)	(92, 37.322147651006716)	(97, 37.39284116331096)	(102, 37.27501864280387)	(107, 37.226249067859804)	(112, 37.23281133482476)	(117, 37.15943325876212)	(122, 37.14198359433259)	(127, 37.18642803877703)	(132, 37.115137956748704)	(137, 37.086950037285604)	(142, 36.96346010439971)	(147, 36.90872483221476)	(152, 36.55003728560776)	(157, 34.92751677852349)	(162, 32.81715137956749)	(167, 28.140044742729305)	(172, 19.618046234153617)	(177, 19.881282624906785)	(182, 20.831469052945565)	(187, 22.54198359433259)	(192, 21.137658463832963)	(197, 22.51081282624907)	(202, 21.91096196868009)	(207, 22.20268456375839)	(212, 24.038031319910516)	(217, 23.596569724086503)	(222, 23.49440715883669)	(227, 23.001491424310217)	(232, 23.46875466070097)	(237, 27.49321401938851)	(242, 23.514541387024607)	(247, 21.90678598061148)	(252, 25.213870246085012)	(257, 23.29351230425056)	(262, 21.137211036539895)	(267, 24.728709917971663)	(272, 20.955406413124535)	(277, 19.541387024608504)	(282, 20.874979020593777)	(287, 20.64286542161749)	(292, 23.480002304033185)	(297, 24.051967780353742)	(300, 24.10419723873114)
Gl-51_S20.R1	(1, 33.875548245614034)	(2, 33.885416666666664)	(3, 33.927083333333336)	(4, 33.87225877192982)	(5, 33.91337719298246)	(6, 37.79934210526316)	(7, 37.83991228070175)	(8, 37.72478070175438)	(9, 37.71162280701754)	(12, 37.8047149122807)	(17, 37.81940789473684)	(22, 37.80657894736843)	(27, 37.74418859649123)	(32, 37.64013157894737)	(37, 37.63585526315789)	(42, 37.701096491228064)	(47, 37.70581140350877)	(52, 37.77499999999999)	(57, 37.7141447368421)	(62, 37.746929824561406)	(67, 37.73125)	(72, 37.689473684210526)	(77, 37.62752192982456)	(82, 37.67982456140351)	(87, 37.63421052631578)	(92, 37.63135964912281)	(97, 37.62269736842104)	(102, 37.53936403508772)	(107, 37.52160087719299)	(112, 37.59002192982456)	(117, 37.629495614035086)	(122, 37.57576754385964)	(127, 37.50350877192983)	(132, 37.48936403508772)	(137, 37.26513157894737)	(142, 37.599342105263155)	(147, 37.314254385964915)	(152, 37.20921052631579)	(157, 37.07072368421053)	(162, 36.874890350877195)	(167, 36.78881578947369)	(172, 35.822697368421046)	(177, 35.94254385964912)	(182, 36.04177631578948)	(187, 36.18497807017544)	(192, 36.52828947368421)	(197, 36.16589912280702)	(202, 35.95592105263158)	(207, 35.71973684210526)	(212, 35.43081140350877)	(217, 35.39111842105264)	(222, 35.487719298245615)	(227, 34.81184210526315)	(232, 34.79177631578948)	(237, 35.228728070175436)	(242, 35.19868421052632)	(247, 33.03048245614035)	(252, 34.723464912280704)	(257, 34.502850877192984)	(262, 33.443859649122814)	(267, 33.7594298245614)	(272, 32.18245614035088)	(277, 32.23618421052632)	(282, 32.45798002892541)	(287, 33.28384212375878)	(292, 33.49075990118045)	(297, 30.36069483885321)	(300, 30.127495844775257)
Gl-51_S20.R2	(1, 33.33662280701754)	(2, 33.5)	(3, 33.25603070175438)	(4, 33.4890350877193)	(5, 33.44024122807018)	(6, 37.02302631578947)	(7, 37.290570175438596)	(8, 36.96162280701754)	(9, 37.137061403508774)	(12, 37.32883771929825)	(17, 37.29407894736842)	(22, 37.17620614035087)	(27, 36.916008771929825)	(32, 36.92313596491228)	(37, 36.962609649122804)	(42, 36.86644736842105)	(47, 36.974890350877196)	(52, 37.14769736842105)	(57, 37.079605263157895)	(62, 36.818640350877196)	(67, 36.962938596491234)	(72, 36.79638157894737)	(77, 36.685087719298245)	(82, 36.63125)	(87, 36.627412280701755)	(92, 36.721381578947366)	(97, 36.79682017543859)	(102, 36.485197368421055)	(107, 36.57576754385965)	(112, 36.431907894736845)	(117, 36.48026315789473)	(122, 36.48092105263158)	(127, 36.31217105263158)	(132, 36.05646929824561)	(137, 36.322697368421046)	(142, 35.97214912280702)	(147, 35.630592105263155)	(152, 35.20997807017544)	(157, 34.647587719298244)	(162, 33.78947368421053)	(167, 32.998684210526314)	(172, 30.028508771929825)	(177, 30.07236842105263)	(182, 30.485526315789475)	(187, 30.925877192982455)	(192, 30.425219298245615)	(197, 30.392543859649123)	(202, 29.6202850877193)	(207, 29.28201754385965)	(212, 28.87916666666667)	(217, 28.464692982456143)	(222, 27.679605263157896)	(227, 25.512061403508774)	(232, 25.537719298245616)	(237, 28.045175438596495)	(242, 27.64111842105263)	(247, 26.53563596491228)	(252, 26.376096491228065)	(257, 23.854166666666668)	(262, 21.669298245614037)	(267, 23.456907894736844)	(272, 21.07719298245614)	(277, 20.75230263157895)	(282, 20.78069344257109)	(287, 19.282534062259366)	(292, 20.886829309665483)	(297, 22.80686977344425)	(300, 24.04910709025713)
Gl-52_S21.R1	(1, 33.87534923705137)	(2, 33.90909090909091)	(3, 33.94627122286697)	(4, 33.92499462712229)	(5, 33.945626477541374)	(6, 37.78057167418869)	(7, 37.840318074360624)	(8, 37.4455190199871)	(9, 37.420803782505914)	(12, 37.630088115194496)	(17, 37.73986675263271)	(22, 37.722157747689664)	(27, 37.704792606920265)	(32, 37.71231463571889)	(37, 37.642166344294004)	(42, 37.677455405114976)	(47, 37.63846980442725)	(52, 37.661508704061895)	(57, 37.669073715882234)	(62, 37.615903718031376)	(67, 37.37124435847841)	(72, 37.548506339995704)	(77, 37.60171932086826)	(82, 37.58607350096712)	(87, 37.50350311626907)	(92, 37.605286911669886)	(97, 37.580614657210404)	(102, 37.556157317859444)	(107, 37.43099075865033)	(112, 37.52753062540296)	(117, 37.52254459488502)	(122, 37.49486352890608)	(127, 37.30272942187836)	(132, 37.343133462282395)	(137, 37.05200945626478)	(142, 37.413496668815824)	(147, 37.11209972061036)	(152, 37.157747689662585)	(157, 37.03924349881797)	(162, 37.25110681280894)	(167, 37.05256823554696)	(172, 36.943305394369226)	(177, 36.96191704276811)	(182, 36.85914463786804)	(187, 37.008467655276164)	(192, 36.85420159037181)	(197, 36.53776058456909)	(202, 36.56552761659145)	(207, 36.551171287341504)	(212, 36.39312271652697)	(217, 36.44805501826779)	(222, 36.51454975284763)	(227, 36.00760799484204)	(232, 36.11454975284762)	(237, 36.393380614657204)	(242, 36.141800988609496)	(247, 35.07324306898775)	(252, 35.81212121212122)	(257, 35.20408338706211)	(262, 34.018740597464)	(267, 34.21336771975069)	(272, 33.13582634859231)	(277, 32.472899204814105)	(282, 32.12224486262802)	(287, 34.07381153368787)	(292, 33.691706786876345)	(297, 31.42397125594324)	(300, 32.413991213780236)
Gl-52_S21.R2	(1, 32.8996346443155)	(2, 33.26563507414571)	(3, 33.17365140769396)	(4, 33.29658284977434)	(5, 33.21384053298947)	(6, 36.382119062970126)	(7, 36.1551687083602)	(8, 35.26799914033957)	(9, 35.829142488716954)	(12, 36.41517300666237)	(17, 36.54205888673973)	(22, 36.330324521813885)	(27, 36.41848269933376)	(32, 36.42733720180529)	(37, 36.21848269933376)	(42, 36.297141629056526)	(47, 36.285966043412856)	(52, 36.36741886954653)	(57, 36.27599398237696)	(62, 36.015731785944546)	(67, 35.28691166989039)	(72, 35.85437352245863)	(77, 35.618439716312054)	(82, 35.582162045991836)	(87, 35.19845261121857)	(92, 35.96681710724264)	(97, 35.894433698689014)	(102, 35.792005157962606)	(107, 35.2561788093703)	(112, 35.06137975499678)	(117, 35.320567375886526)	(122, 35.3150655491081)	(127, 34.892241564581994)	(132, 34.70217064259618)	(137, 34.60726413066838)	(142, 34.68343004513217)	(147, 34.480808080808075)	(152, 34.20696324951644)	(157, 33.82738018482699)	(162, 33.619256393724484)	(167, 33.38774983881367)	(172, 32.68807221147647)	(177, 32.416548463356975)	(182, 32.364066193853425)	(187, 32.181001504405764)	(192, 31.251579626047707)	(197, 30.139952718676124)	(202, 30.351128304319793)	(207, 29.596260477111542)	(212, 29.40700623253815)	(217, 29.733247367289927)	(222, 29.98805071996561)	(227, 27.236277670320227)	(232, 28.33750268643886)	(237, 28.513947990543734)	(242, 27.440017193208682)	(247, 27.449559424027505)	(252, 26.10625402965828)	(257, 23.76956802063185)	(262, 20.32722974425102)	(267, 22.444530410487857)	(272, 20.65407264130668)	(277, 19.66976144422953)	(282, 19.79217214222131)	(287, 20.65665245911469)	(292, 19.363744667751934)	(297, 21.666854910054223)	(300, 24.715119419956945)
Gl-53_S22.R1	(1, 33.843768996960485)	(2, 33.90516717325228)	(3, 33.951367781155014)	(4, 33.94103343465046)	(5, 33.958662613981765)	(6, 37.72522796352584)	(7, 37.85775075987842)	(8, 37.804255319148936)	(9, 37.809726443768994)	(12, 37.81969604863222)	(17, 37.796352583586625)	(22, 37.77884498480243)	(27, 37.78382978723404)	(32, 37.782492401215805)	(37, 37.70577507598784)	(42, 37.741519756838905)	(47, 37.710273556231)	(52, 37.74820668693009)	(57, 37.687173252279635)	(62, 37.691914893617025)	(67, 37.70990881458967)	(72, 37.68510638297873)	(77, 37.655197568389056)	(82, 37.65276595744681)	(87, 37.60851063829787)	(92, 37.5629179331307)	(97, 37.612522796352586)	(102, 37.56376899696048)	(107, 37.48948328267477)	(112, 37.582857142857144)	(117, 37.564863221884494)	(122, 37.556474164133746)	(127, 37.56170212765958)	(132, 37.50917933130699)	(137, 37.27574468085106)	(142, 37.490577507598786)	(147, 37.41617021276595)	(152, 37.32960486322189)	(157, 37.02844984802431)	(162, 36.87428571428571)	(167, 36.032705167173255)	(172, 34.15927051671733)	(177, 34.350638297872344)	(182, 34.47003039513678)	(187, 34.76133738601823)	(192, 35.23161094224925)	(197, 34.36425531914894)	(202, 34.07075987841945)	(207, 34.53033434650456)	(212, 34.055683890577505)	(217, 33.53082066869301)	(222, 34.03659574468085)	(227, 33.885835866261395)	(232, 33.853495440729475)	(237, 35.01495440729483)	(242, 34.998054711246205)	(247, 32.92656534954407)	(252, 34.665410334346504)	(257, 34.35829787234043)	(262, 33.45787234042553)	(267, 33.76060790273557)	(272, 32.31051671732523)	(277, 31.964133738601827)	(282, 32.768724493839784)	(287, 34.05915862308981)	(292, 33.99450774426958)	(297, 30.168285827826242)	(300, 30.63901989274564)
Gl-53_S22.R2	(1, 33.409726443768996)	(2, 33.66504559270517)	(3, 33.47294832826748)	(4, 33.55866261398176)	(5, 33.54893617021276)	(6, 37.3209726443769)	(7, 37.46079027355623)	(8, 37.136170212765954)	(9, 37.396352583586626)	(12, 37.35501519756839)	(17, 37.32376899696048)	(22, 37.312218844984805)	(27, 37.229300911854104)	(32, 37.287781155015196)	(37, 37.286200607902735)	(42, 37.31878419452888)	(47, 37.05264437689969)	(52, 37.27963525835866)	(57, 37.265896656534956)	(62, 37.08729483282674)	(67, 37.29689969604863)	(72, 37.223465045592704)	(77, 37.09580547112462)	(82, 37.04790273556231)	(87, 36.99063829787234)	(92, 36.98565349544073)	(97, 37.175805471124626)	(102, 37.13969604863222)	(107, 36.99161094224924)	(112, 36.875136778115504)	(117, 36.781519756838904)	(122, 36.79465045592705)	(127, 36.927051671732514)	(132, 36.64753799392098)	(137, 36.65592705167173)	(142, 36.5180547112462)	(147, 36.2790273556231)	(152, 36.00790273556231)	(157, 35.145045592705166)	(162, 33.8615197568389)	(167, 30.76170212765957)	(172, 24.446200607902735)	(177, 24.908693009118544)	(182, 25.366686930091184)	(187, 26.414589665653494)	(192, 25.724620060790272)	(197, 26.316595744680853)	(202, 26.275501519756837)	(207, 25.873434650455927)	(212, 27.333252279635257)	(217, 27.188936170212763)	(222, 26.59112462006079)	(227, 25.306504559270515)	(232, 26.161702127659577)	(237, 29.25726443768997)	(242, 26.528389057750758)	(247, 25.478541033434652)	(252, 27.151975683890576)	(257, 24.8829179331307)	(262, 22.863221884498483)	(267, 24.628693009118543)	(272, 22.44328267477204)	(277, 21.07562310030395)	(282, 22.51576503604946)	(287, 21.90283771822937)	(292, 22.89871752010343)	(297, 23.48603289835622)	(300, 24.61566165166773)
Gl-54_S23.R1	(1, 33.90119047619048)	(2, 33.90922619047619)	(3, 33.936011904761905)	(4, 33.90089285714286)	(5, 33.916964285714286)	(6, 37.82470238095238)	(7, 37.8875)	(8, 37.71339285714286)	(9, 37.70029761904762)	(12, 37.81809523809524)	(17, 37.81880952380952)	(22, 37.80529761904762)	(27, 37.76613095238095)	(32, 37.70297619047619)	(37, 37.64720238095238)	(42, 37.650595238095235)	(47, 37.69553571428571)	(52, 37.747083333333336)	(57, 37.68857142857142)	(62, 37.69666666666667)	(67, 37.66470238095238)	(72, 37.66142857142857)	(77, 37.67208333333333)	(82, 37.64732142857143)	(87, 37.595178571428576)	(92, 37.65095238095238)	(97, 37.56011904761905)	(102, 37.51892857142857)	(107, 37.51279761904762)	(112, 37.59220238095238)	(117, 37.550892857142856)	(122, 37.534523809523805)	(127, 37.48970238095238)	(132, 37.47434523809524)	(137, 37.235595238095236)	(142, 37.502916666666664)	(147, 37.31690476190476)	(152, 37.21279761904762)	(157, 37.034166666666664)	(162, 37.07261904761905)	(167, 36.878095238095234)	(172, 36.32196428571429)	(177, 36.438095238095244)	(182, 36.45494047619047)	(187, 36.54309523809524)	(192, 36.71261904761904)	(197, 36.308392857142856)	(202, 36.214166666666664)	(207, 36.27404761904762)	(212, 35.77904761904762)	(217, 35.85404761904762)	(222, 35.894285714285715)	(227, 35.05446428571429)	(232, 35.245416666666664)	(237, 35.40416666666666)	(242, 35.41505952380952)	(247, 33.449821428571425)	(252, 34.809047619047625)	(257, 34.648988095238096)	(262, 33.812202380952385)	(267, 33.8314880952381)	(272, 32.31964285714285)	(277, 32.44577380952381)	(282, 32.49262326070076)	(287, 33.261452303763164)	(292, 33.302643069746225)	(297, 30.275205395022812)	(300, 30.03249782830771)
Gl-54_S23.R2	(1, 33.33422619047619)	(2, 33.51815476190476)	(3, 33.47410714285714)	(4, 33.46755952380953)	(5, 33.52113095238095)	(6, 37.07053571428571)	(7, 37.16904761904762)	(8, 36.78630952380952)	(9, 37.08095238095238)	(12, 37.2702380952381)	(17, 37.32214285714285)	(22, 37.20613095238095)	(27, 36.926785714285714)	(32, 36.97488095238096)	(37, 36.971488095238094)	(42, 36.83357142857143)	(47, 36.93922619047619)	(52, 37.15702380952381)	(57, 36.99672619047619)	(62, 36.82636904761905)	(67, 36.73285714285714)	(72, 36.67904761904762)	(77, 36.62613095238095)	(82, 36.57494047619048)	(87, 36.49964285714285)	(92, 36.675595238095234)	(97, 36.8252380952381)	(102, 36.49875)	(107, 36.611488095238094)	(112, 36.39696428571428)	(117, 36.39077380952381)	(122, 36.39476190476191)	(127, 36.218154761904756)	(132, 36.052499999999995)	(137, 36.138214285714284)	(142, 35.977916666666665)	(147, 35.59107142857143)	(152, 35.25648809523809)	(157, 34.73285714285714)	(162, 34.208154761904765)	(167, 33.63726190476191)	(172, 31.406190476190478)	(177, 31.224583333333328)	(182, 31.58886904761905)	(187, 31.94220238095238)	(192, 31.326369047619046)	(197, 30.985000000000003)	(202, 30.18017857142857)	(207, 29.95154761904762)	(212, 30.279285714285713)	(217, 30.050357142857145)	(222, 29.25803571428571)	(227, 26.47922619047619)	(232, 26.92577380952381)	(237, 29.128511904761904)	(242, 28.330773809523812)	(247, 26.86875)	(252, 26.45958333333333)	(257, 24.45809523809524)	(262, 22.15815476190476)	(267, 23.444285714285712)	(272, 21.406547619047622)	(277, 21.35630952380952)	(282, 21.06125005908494)	(287, 20.013218695194976)	(292, 21.010974736908477)	(297, 22.478481036741538)	(300, 24.183833375355498)
Gl-56_S24.R1	(1, 33.89329234822703)	(2, 33.93632670984741)	(3, 33.94895158634318)	(4, 33.93907124821605)	(5, 33.953233066198266)	(6, 37.829619058074435)	(7, 37.866834998353276)	(8, 37.6952464595455)	(9, 37.63870896915139)	(12, 37.796618728729825)	(17, 37.81945328795696)	(22, 37.80504995059831)	(27, 37.80671862992644)	(32, 37.754572400922164)	(37, 37.74087166538588)	(42, 37.73033263805028)	(47, 37.75406740586234)	(52, 37.725480294214506)	(57, 37.725436381600616)	(62, 37.71371171368976)	(67, 37.27473926885498)	(72, 37.63870896915139)	(77, 37.67322428367549)	(82, 37.65783291250412)	(87, 37.57764847952574)	(92, 37.70279942913602)	(97, 37.648457569436815)	(102, 37.50565374903941)	(107, 37.53149632231859)	(112, 37.62880667471731)	(117, 37.60215171808102)	(122, 37.57488198485015)	(127, 37.50503897244484)	(132, 37.49990119661872)	(137, 37.31276759249094)	(142, 37.54802942145132)	(147, 37.35804149742013)	(152, 37.43732572181359)	(157, 37.12137446481502)	(162, 37.288000878252284)	(167, 37.13836864639368)	(172, 37.01407399275442)	(177, 37.07682511801515)	(182, 36.98726534196948)	(187, 36.93292348227028)	(192, 36.77947085300252)	(197, 36.70295312328467)	(202, 36.52495334284773)	(207, 36.56401361291031)	(212, 36.22248325831595)	(217, 36.46564935777803)	(222, 36.23464705236579)	(227, 35.45649357778022)	(232, 35.970073553628275)	(237, 35.754243056317925)	(242, 35.14267208255571)	(247, 34.20680645515424)	(252, 35.10846415632891)	(257, 34.828762762103416)	(262, 33.91226259743111)	(267, 33.981578658469644)	(272, 32.2755077395982)	(277, 32.006718629926446)	(282, 31.251421209640704)	(287, 32.87010625754451)	(292, 32.05990615360529)	(297, 29.495334777493042)	(300, 31.092814831524212)
Gl-56_S24.R2	(1, 33.11977165440773)	(2, 33.39115160829948)	(3, 33.241190031836645)	(4, 33.35580195411132)	(5, 33.39631134043254)	(6, 36.881435942474475)	(7, 36.862333955428696)	(8, 36.106268525633986)	(9, 36.52739049291909)	(12, 36.89500494016906)	(17, 36.778504775496764)	(22, 36.76080799209573)	(27, 36.87041387638599)	(32, 36.69939620155889)	(37, 36.78228126029201)	(42, 36.42705017016137)	(47, 36.64540564277089)	(52, 36.55907344384675)	(57, 36.544977494785385)	(62, 36.36133494346251)	(67, 35.221034142057306)	(72, 35.96429904490064)	(77, 35.631551213085956)	(82, 35.82718190800307)	(87, 35.56601163684268)	(92, 36.19925348556372)	(97, 36.192468986716435)	(102, 35.48701284443957)	(107, 35.744274892963)	(112, 35.66591283346141)	(117, 35.69313865407838)	(122, 35.49832034251839)	(127, 35.14710725655945)	(132, 35.306268525633996)	(137, 35.33485563728181)	(142, 34.724360522560104)	(147, 34.615237677022726)	(152, 34.681392029860575)	(157, 34.17472829070151)	(162, 33.732747831814685)	(167, 33.596772422878466)	(172, 32.568097486002856)	(177, 32.78689208475135)	(182, 32.29085519815567)	(187, 31.441233944450545)	(192, 30.301284443956526)	(197, 30.361181249313866)	(202, 29.885717422329567)	(207, 29.296080799209573)	(212, 28.60131737841695)	(217, 29.629531232846638)	(222, 27.84933582171479)	(227, 25.056339883631573)	(232, 26.520518168844)	(237, 26.776572620485233)	(242, 24.861850916675813)	(247, 26.350422658908776)	(252, 25.845164123394444)	(257, 23.087825227796685)	(262, 20.748753979580634)	(267, 21.724404435174)	(272, 19.801405203644748)	(277, 19.128115051048415)	(282, 18.072147708774708)	(287, 18.967319436155076)	(292, 19.95167279812752)	(297, 20.464865789088883)	(300, 24.588391857431468)
Gl-61_S25.R1	(1, 33.84003831417625)	(2, 33.89770114942529)	(3, 33.93659003831418)	(4, 33.92624521072797)	(5, 33.95124521072797)	(6, 37.76187739463602)	(7, 37.86264367816092)	(8, 37.605172413793106)	(9, 37.49904214559387)	(12, 37.722030651341)	(17, 37.769712643678155)	(22, 37.72427203065134)	(27, 37.73183908045977)	(32, 37.7523754789272)	(37, 37.673620689655166)	(42, 37.73760536398468)	(47, 37.69344827586207)	(52, 37.69254789272031)	(57, 37.688793103448276)	(62, 37.66584291187739)	(67, 37.408180076628355)	(72, 37.58360153256705)	(77, 37.667624521072796)	(82, 37.627988505747126)	(87, 37.52795019157088)	(92, 37.66275862068966)	(97, 37.603486590038315)	(102, 37.586858237547894)	(107, 37.45819923371647)	(112, 37.56141762452107)	(117, 37.51931034482759)	(122, 37.54954022988506)	(127, 37.322394636015325)	(132, 37.39181992337165)	(137, 37.072681992337166)	(142, 37.48195402298851)	(147, 37.23323754789272)	(152, 37.251302681992335)	(157, 37.1460153256705)	(162, 37.31823754789272)	(167, 37.16854406130268)	(172, 37.024961685823754)	(177, 37.08247126436781)	(182, 36.99793103448276)	(187, 37.10170498084291)	(192, 36.940613026819925)	(197, 36.64634099616858)	(202, 36.76578544061302)	(207, 36.74360153256705)	(212, 36.48001915708812)	(217, 36.641187739463604)	(222, 36.647241379310344)	(227, 36.135325670498084)	(232, 36.28873563218391)	(237, 36.46595785440613)	(242, 36.160727969348656)	(247, 35.04871647509579)	(252, 35.84409961685823)	(257, 35.346226053639846)	(262, 34.18731800766284)	(267, 34.2683908045977)	(272, 33.347911877394644)	(277, 32.64134099616858)	(282, 32.35868135171886)	(287, 34.12121391764781)	(292, 33.90898619688987)	(297, 31.40392063164949)	(300, 32.551593036768814)
